-36.74, 0.709053, 1.45622
-36.73, 0.729117, 1.46633
-36.72, 0.749413, 1.47616
-36.71, 0.769938, 1.48573
-36.7, 0.79069, 1.495
-36.69, 0.811669, 1.50399
-36.68, 0.83287, 1.51269
-36.67, 0.854291, 1.52108
-36.66, 0.875929, 1.52917
-36.65, 0.897781, 1.53693
-36.64, 0.919842, 1.54438
-36.63, 0.942109, 1.55149
-36.62, 0.964577, 1.55827
-36.61, 0.987241, 1.5647
-36.6, 1.0101, 1.57079
-36.59, 1.03314, 1.57651
-36.58, 1.05636, 1.58187
-36.57, 1.07975, 1.58686
-36.56, 1.10331, 1.59147
-36.55, 1.12703, 1.59569
-36.54, 1.15091, 1.59953
-36.53, 1.17493, 1.60296
-36.52, 1.19908, 1.606
-36.51, 1.22337, 1.60862
-36.5, 1.24777, 1.61083
-36.49, 1.27229, 1.61262
-36.48, 1.29691, 1.61399
-36.47, 1.32162, 1.61492
-36.46, 1.34642, 1.61543
-36.45, 1.37128, 1.61549
-36.44, 1.39622, 1.61512
-36.43, 1.4212, 1.6143
-36.42, 1.44622, 1.61303
-36.41, 1.47128, 1.61132
-36.4, 1.49636, 1.60915
-36.39, 1.52145, 1.60653
-36.38, 1.54653, 1.60345
-36.37, 1.57161, 1.59992
-36.36, 1.59666, 1.59593
-36.35, 1.62167, 1.59149
-36.34, 1.64664, 1.58659
-36.33, 1.67155, 1.58124
-36.32, 1.69639, 1.57543
-36.31, 1.72115, 1.56918
-36.3, 1.74582, 1.56247
-36.29, 1.77039, 1.55532
-36.28, 1.79485, 1.54772
-36.27, 1.81918, 1.53968
-36.26, 1.84338, 1.53121
-36.25, 1.86744, 1.52231
-36.24, 1.89134, 1.51297
-36.23, 1.91508, 1.50322
-36.22, 1.93864, 1.49305
-36.21, 1.96203, 1.48246
-36.2, 1.98522, 1.47147
-36.19, 2.00821, 1.46009
-36.18, 2.03099, 1.4483
-36.17, 2.05356, 1.43614
-36.16, 2.0759, 1.42359
-36.15, 2.09801, 1.41067
-36.14, 2.11988, 1.39739
-36.13, 2.14151, 1.38375
-36.12, 2.16288, 1.36976
-36.11, 2.184, 1.35543
-36.1, 2.20485, 1.34077
-36.09, 2.22544, 1.32578
-36.08, 2.24575, 1.31047
-36.07, 2.26579, 1.29486
-36.06, 2.28554, 1.27894
-36.05, 2.30501, 1.26273
-36.04, 2.3242, 1.24624
-36.03, 2.34309, 1.22947
-36.02, 2.36169, 1.21243
-36.01, 2.37999, 1.19513
-36, 2.398, 1.17758
-35.99, 2.41571, 1.15978
-35.98, 2.43311, 1.14175
-35.97, 2.45022, 1.12348
-35.96, 2.46702, 1.105
-35.95, 2.48352, 1.08629
-35.94, 2.49972, 1.06738
-35.93, 2.51562, 1.04826
-35.92, 2.53121, 1.02895
-35.91, 2.54651, 1.00944
-35.9, 2.5615, 0.989755
-35.89, 2.57619, 0.969887
-35.88, 2.59058, 0.949846
-35.87, 2.60467, 0.929636
-35.86, 2.61847, 0.909263
-35.85, 2.63196, 0.88873
-35.84, 2.64517, 0.868042
-35.83, 2.65807, 0.847203
-35.82, 2.67069, 0.826217
-35.81, 2.68301, 0.805088
-35.8, 2.69504, 0.783819
